subsektor;komoditas;provinsi;tahun;kluster;silhouette_score_komoditas;c1_produksi_aktual_terakhir;c2_luas_panen;c3_prediksi_produksi;c4_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;luas_panen;prediksi_produksi_2026;pertumbuhan_produksi_2026;
Hortikultura;Semangka;Aceh;2026;1;0,429746672;5692,321667;863,0433333;5390,505371;-5,302165149;0,001424292;736;18;149,01;2004,087769;69,5610925;
Hortikultura;Semangka;Bali;2026;1;0,429746672;22868,728;1254,437778;22834,58594;-0,149295853;0,002161207;484;5;505,0866667;11182,54688;17,77851302;
Hortikultura;Semangka;Banten;2026;1;0,429746672;790,186;104,4377778;2004,087769;153,6222824;0,001342127;983;32;725,7688889;8398,195313;-17,86849166;
Hortikultura;Semangka;Bengkulu;2026;1;0,429746672;1230,633333;201,46;2004,087769;62,85011256;0,001343529;974;28;1395,434444;19775,00977;60,9869424;
Hortikultura;Semangka;Daerah Istimewa Yogyakarta;2026;1;0,429746672;9494,556;505,0866667;11182,54688;17,77851302;0,001565827;641;12;899,7155556;4895,620605;-7,706774769;
Hortikultura;Semangka;Daerah Khusus Ibukota Jakarta;2026;1;0,429746672;0,433666667;0,046666667;1891,021973;435954,2596;0,001484998;689;14;1165,433333;11647,75391;10,50852427;
Hortikultura;Semangka;Gorontalo;2026;2;0,429746672;368,3333333;27,84444444;1891,021973;413,3996306;0,00134047;992;34;3132,206667;35130,92969;14,10727088;
Hortikultura;Semangka;Jambi;2026;1;0,429746672;6546,331667;577,2777778;6249,344238;-4,536699995;0,001439929;722;17;212,6333333;3083,367676;-3,356460373;
Hortikultura;Semangka;Jawa Barat;2026;4;0,429746672;7446,016333;441,9066667;5960,264648;-19,95364526;0,001445743;718;16;188,1388889;2651,748047;-8,672230958;
Hortikultura;Semangka;Jawa Tengah;2026;2;0,429746672;60203,96467;3350,768889;51283,84766;-14,81649433;0,004266833;333;2;1254,437778;22834,58594;-0,149295853;
Hortikultura;Semangka;Jawa Timur;2026;4;0,429746672;105872,685;6043,375556;590196;457,4582339;0,026521899;111;1;863,0433333;5390,505371;-5,302165149;
Hortikultura;Semangka;Kalimantan Barat;2026;2;0,429746672;5304,420333;899,7155556;4895,620605;-7,706774769;0,001414671;757;19;1262,487778;21673,03125;21,42709972;
Hortikultura;Semangka;Kalimantan Selatan;2026;2;0,429746672;12827,33667;997,49;19969,7832;55,68144598;0,00183593;547;8;577,2777778;6249,344238;-4,536699995;
Hortikultura;Semangka;Kalimantan Tengah;2026;1;0,429746672;10540,14067;1165,433333;11647,75391;10,50852427;0,001608423;625;11;6043,375556;590196;457,4582339;
Hortikultura;Semangka;Kalimantan Timur;2026;2;0,429746672;6714,937;857,2266667;8044,737793;19,80362277;0,0014758;696;15;857,2266667;8044,737793;19,80362277;
Hortikultura;Semangka;Kalimantan Utara;2026;1;0,429746672;2903,550667;188,1388889;2651,748047;-8,672230958;0,001356828;883;23;152,7977778;2550,289307;14,89406122;
Hortikultura;Semangka;Kepulauan Bangka Belitung;2026;1;0,429746672;3190,454;212,6333333;3083,367676;-3,356460373;0,001363272;861;22;858,2255556;19786,01563;27,00107491;
Hortikultura;Semangka;Kepulauan Riau;2026;1;0,429746672;1181,926667;149,01;2004,087769;69,5610925;0,001343099;978;29;251,4244444;3083,367676;-22,51863865;
Hortikultura;Semangka;Lampung;2026;4;0,429746672;17848,595;1262,487778;21673,03125;21,42709972;0,001997087;512;6;0,046666667;1891,021973;435954,2596;
Hortikultura;Semangka;Maluku;2026;1;0,429746672;881,5606667;105,6444444;2004,087769;127,3340729;0,001342283;980;30;497,8688889;2313,047119;17,55629776;
Hortikultura;Semangka;Maluku Utara;2026;1;0,429746672;784,457;383,0044444;2004,087769;155,4745217;0,001344389;959;26;2018,618889;28531,76758;43,40215099;
Hortikultura;Semangka;Nusa Tenggara Barat;2026;4;0,429746672;15579,408;858,2255556;19786,01563;27,00107491;0,001886113;536;7;27,84444444;1891,021973;413,3996306;
Hortikultura;Semangka;Nusa Tenggara Timur;2026;1;0,429746672;2219,687667;152,7977778;2550,289307;14,89406122;0,001352027;908;25;72,41222222;1891,021973;132,4649736;
Hortikultura;Semangka;Papua;2026;1;0,429746672;3784,361333;208,4222222;3083,367676;-18,52343357;0,001367433;843;21;383,0044444;2004,087769;155,4745217;
Hortikultura;Semangka;Papua Barat;2026;1;0,429746672;813,4653333;72,41222222;1891,021973;132,4649736;0,001341016;990;33;1374,547778;16569,38477;40,60184149;
Hortikultura;Semangka;Riau;2026;1;0,429746672;19896,33167;2018,618889;28531,76758;43,40215099;0,002257247;474;4;201,46;2004,087769;62,85011256;
Hortikultura;Semangka;Sulawesi Barat;2026;1;0,429746672;254,7333333;202,0555556;2004,087769;686,7395061;0,001342218;981;31;232,0711111;2004,087769;43,91833556;
Hortikultura;Semangka;Sulawesi Selatan;2026;4;0,429746672;12283,611;1395,434444;19775,00977;60,9869424;0,001832161;548;9;441,9066667;5960,264648;-19,95364526;
Hortikultura;Semangka;Sulawesi Tengah;2026;2;0,429746672;3979,496;251,4244444;3083,367676;-22,51863865;0,001369288;840;20;105,6444444;2004,087769;127,3340729;
Hortikultura;Semangka;Sulawesi Tenggara;2026;1;0,429746672;1967,608;497,8688889;2313,047119;17,55629776;0,001352313;905;24;208,4222222;3083,367676;-18,52343357;
Hortikultura;Semangka;Sulawesi Utara;2026;2;0,429746672;1392,517333;232,0711111;2004,087769;43,91833556;0,001344186;969;27;202,0555556;2004,087769;686,7395061;
Hortikultura;Semangka;Sumatera Barat;2026;2;0,429746672;10225,30267;725,7688889;8398,195313;-17,86849166;0,001533015;653;13;997,49;19969,7832;55,68144598;
Hortikultura;Semangka;Sumatera Selatan;2026;2;0,429746672;11784,61433;1374,547778;16569,38477;40,60184149;0,001743726;575;10;3350,768889;51283,84766;-14,81649433;
Hortikultura;Semangka;Sumatera Utara;2026;4;0,429746672;30787,63467;3132,206667;35130,92969;14,10727088;0,002792176;415;3;104,4377778;2004,087769;153,6222824;
Perkebunan;Tebu;Aceh;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Bali;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Banten;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Bengkulu;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Daerah Istimewa Yogyakarta;2026;1;0,556779923;4678;1406,666667;1711,078979;-63,42285208;0,001392785;800;12;0;947,8900146;0;
Perkebunan;Tebu;Daerah Khusus Ibukota Jakarta;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Gorontalo;2026;3;0,556779923;34074,53333;9739;32467,36719;-4,716619682;0,00342576;370;6;0;947,8900146;0;
Perkebunan;Tebu;Jambi;2026;1;0,556779923;0;0;-810,9185791;0;0,001320499;1240;13;0;947,8900146;0;
Perkebunan;Tebu;Jawa Barat;2026;3;0,556779923;55240;15041,11111;45732,23828;-17,21173374;0,004997077;307;5;1406,666667;1711,078979;-63,42285208;
Perkebunan;Tebu;Jawa Tengah;2026;4;0,556779923;234528,6667;55870,22222;192242,875;-18,03011643;0,019122706;158;3;0;947,8900146;0;
Perkebunan;Tebu;Jawa Timur;2026;4;0,556779923;1171655,333;227796,7778;1209565,125;3,235575394;0,094178859;31;1;0;947,8900146;0;
Perkebunan;Tebu;Kalimantan Barat;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;142280,6667;677718,25;0,826873648;
Perkebunan;Tebu;Kalimantan Selatan;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Kalimantan Tengah;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Kalimantan Timur;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;3840,111111;19986,9668;28,70460288;
Perkebunan;Tebu;Kalimantan Utara;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;2904,666667;6071,880371;-8,066815821;
Perkebunan;Tebu;Kepulauan Bangka Belitung;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Kepulauan Riau;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Lampung;2026;3;0,556779923;672160,3333;142280,6667;677718,25;0,826873648;0,055072133;54;2;0;947,8900146;0;
Perkebunan;Tebu;Maluku;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Maluku Utara;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Nusa Tenggara Barat;2026;3;0,556779923;15529,33333;3840,111111;19986,9668;28,70460288;0,002046926;501;9;15041,11111;45732,23828;-17,21173374;
Perkebunan;Tebu;Nusa Tenggara Timur;2026;3;0,556779923;6604,666667;2904,666667;6071,880371;-8,066815821;0,001557319;644;11;227796,7778;1209565,125;3,235575394;
Perkebunan;Tebu;Papua;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;10892,66667;22736,59766;-28,06922821;
Perkebunan;Tebu;Papua Barat;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Riau;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;2779;16398,49609;-8,037221645;
Perkebunan;Tebu;Sulawesi Barat;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;947,8900146;0;
Perkebunan;Tebu;Sulawesi Selatan;2026;3;0,556779923;31609;10892,66667;22736,59766;-28,06922821;0,003335834;377;7;9739;32467,36719;-4,716619682;
Perkebunan;Tebu;Sulawesi Tengah;2026;1;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;0;3622,887207;0;
Perkebunan;Tebu;Sulawesi Tenggara;2026;3;0,556779923;17831,66667;2779;16398,49609;-8,037221645;0,00194368;524;10;55870,22222;192242,875;-18,03011643;
Perkebunan;Tebu;Sulawesi Utara;2026;2;0,556779923;0;0;-947,8900146;0;0,001319779;1265;14;34239,77778;95115,89844;-18,35989022;
Perkebunan;Tebu;Sumatera Barat;2026;1;0,556779923;0;0;-3622,887207;0;0,001311183;1312;15;7123,333333;18074,86133;-11,36732541;
Perkebunan;Tebu;Sumatera Selatan;2026;3;0,556779923;116506,3333;34239,77778;95115,89844;-18,35989022;0,010486219;216;4;0;947,8900146;0;
Perkebunan;Tebu;Sumatera Utara;2026;1;0,556779923;20393;7123,333333;18074,86133;-11,36732541;0,002466187;446;8;0;810,9185791;0;
Perkebunan;Teh;Aceh;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;1541;5036,351563;143,4588251;
Perkebunan;Teh;Bali;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Banten;2026;1;0,518341904;12,33333333;46;652,3677979;5189,468631;0,001331647;1099;9;76151,66667;67540,21875;-13,68478296;
Perkebunan;Teh;Bengkulu;2026;1;0,518341904;2155;914;1573,876221;-26,96630066;0,001355921;886;8;1834,444444;7429,414551;17,5540277;
Perkebunan;Teh;Daerah Istimewa Yogyakarta;2026;1;0,518341904;220;136;652,3677979;196,5308172;0,001330324;1120;10;8370,222222;15024,37695;9,027674365;
Perkebunan;Teh;Daerah Khusus Ibukota Jakarta;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Gorontalo;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Jambi;2026;1;0,518341904;6320;1834,444444;7429,414551;17,5540277;0,001500251;677;4;914;1573,876221;-26,96630066;
Perkebunan;Teh;Jawa Barat;2026;4;0,518341904;78248,33333;76151,66667;67540,21875;-13,68478296;0,016814196;167;1;0;702,7200928;0;
Perkebunan;Teh;Jawa Tengah;2026;1;0,518341904;13780,33333;8370,222222;15024,37695;9,027674365;0,002461599;448;2;0;702,7200928;0;
Perkebunan;Teh;Jawa Timur;2026;2;0,518341904;2068,666667;1541;5036,351563;143,4588251;0,001417598;746;5;136;652,3677979;196,5308172;
Perkebunan;Teh;Kalimantan Barat;2026;2;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Kalimantan Selatan;2026;2;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Kalimantan Tengah;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Kalimantan Timur;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Kalimantan Utara;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Kepulauan Bangka Belitung;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Kepulauan Riau;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Lampung;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Maluku;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;594,6392822;0;
Perkebunan;Teh;Maluku Utara;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Nusa Tenggara Barat;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Nusa Tenggara Timur;2026;1;0,518341904;0;0;594,6392822;0;0,001329442;1153;12;5828,777778;10687,20996;9,54499755;
Perkebunan;Teh;Papua;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Papua Barat;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Riau;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Sulawesi Barat;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Sulawesi Selatan;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Sulawesi Tengah;2026;2;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;0;702,7200928;0;
Perkebunan;Teh;Sulawesi Tenggara;2026;1;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;1624,888889;3573,162109;-12,83553157;
Perkebunan;Teh;Sulawesi Utara;2026;2;0,518341904;0;0;702,7200928;0;0,001330246;1122;11;1523;3347,037842;39,07359453;
Perkebunan;Teh;Sumatera Barat;2026;1;0,518341904;4099,333333;1624,888889;3573,162109;-12,83553157;0,001416406;752;6;0;702,7200928;0;
Perkebunan;Teh;Sumatera Selatan;2026;2;0,518341904;2406,666667;1523;3347,037842;39,07359453;0,001398106;786;7;0;702,7200928;0;
Perkebunan;Teh;Sumatera Utara;2026;1;0,518341904;9756;5828,777778;10687,20996;9,54499755;0,001979962;519;3;46;652,3677979;5189,468631;
Perkebunan;tembakau;Aceh;2026;3;0,603856194;2328,333333;2716,777778;2334,844727;0,279658993;0,001465521;705;5;481,6666667;885,7592773;-273,6782897;
Perkebunan;tembakau;Bali;2026;3;0,603856194;254,333333;304,4444443;-885,7592773;-448,267082;0,001321626;1226;12;0;947,8900146;0;
Perkebunan;tembakau;Banten;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Bengkulu;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Daerah Istimewa Yogyakarta;2026;3;0,603856194;510;481,6666667;-885,7592773;-273,6782897;0,00132424;1179;10;51833,55556;55013,44531;-4,023996315;
Perkebunan;tembakau;Daerah Khusus Ibukota Jakarta;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Gorontalo;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Jambi;2026;3;0,603856194;187;394,888889;-748,7878418;-500,4213058;0,001323372;1187;11;128881,7778;134650,9063;-6,379084227;
Perkebunan;tembakau;Jawa Barat;2026;3;0,603856194;8511,333333;9023;8486,399414;-0,292949623;0,002413052;454;4;0;947,8900146;0;
Perkebunan;tembakau;Jawa Tengah;2026;4;0,603856194;57320;51833,55556;55013,44531;-4,023996315;0,011642278;206;2;304,4444443;885,7592773;-448,267082;
Perkebunan;tembakau;Jawa Timur;2026;4;0,603856194;143825,6667;128881,7778;134650,9063;-6,379084227;0,028675575;104;1;2716,777778;2334,844727;0,279658993;
Perkebunan;tembakau;Kalimantan Barat;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Kalimantan Selatan;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Kalimantan Tengah;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;592,3333333;433,8842163;-197,575161;
Perkebunan;tembakau;Kalimantan Timur;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Kalimantan Utara;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Kepulauan Bangka Belitung;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;41345,66667;57879,53516;-14,70240634;
Perkebunan;tembakau;Kepulauan Riau;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;1398,777778;665,80896;-10,74946917;
Perkebunan;tembakau;Lampung;2026;3;0,603856194;444,666667;592,3333333;-433,8842163;-197,575161;0,001328694;1158;9;9023;8486,399414;-0,292949623;
Perkebunan;tembakau;Maluku;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Maluku Utara;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Nusa Tenggara Barat;2026;2;0,603856194;67856;41345,66667;57879,53516;-14,70240634;0,009852443;224;3;0;947,8900146;0;
Perkebunan;tembakau;Nusa Tenggara Timur;2026;3;0,603856194;746;1398,777778;665,80896;-10,74946917;0,0013627;867;8;394,888889;748,7878418;-500,4213058;
Perkebunan;tembakau;Papua;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Papua Barat;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Riau;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;2625,333333;1951,591797;-8,030546801;
Perkebunan;tembakau;Sulawesi Barat;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;99;885,7592773;-1544,172743;
Perkebunan;tembakau;Sulawesi Selatan;2026;3;0,603856194;2122;2625,333333;1951,591797;-8,030546801;0,001453927;713;6;0;947,8900146;0;
Perkebunan;tembakau;Sulawesi Tengah;2026;3;0,603856194;61,333333;99;-885,7592773;-1544,172743;0,001319771;1266;14;271,3333333;3073,89209;-1776,668416;
Perkebunan;tembakau;Sulawesi Tenggara;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Sulawesi Utara;2026;1;0,603856194;0;0;-947,8900146;0;0,001319779;1265;13;0;947,8900146;0;
Perkebunan;tembakau;Sumatera Barat;2026;3;0,603856194;183,333333;271,3333333;-3073,89209;-1776,668416;0,001312816;1306;16;1897,333333;3007,564453;59,52428149;
Perkebunan;tembakau;Sumatera Selatan;2026;3;0,603856194;39,666667;59,44444433;-901,1258545;-2371,745833;0,001319297;1273;15;59,44444433;901,1258545;-2371,745833;
Perkebunan;tembakau;Sumatera Utara;2026;3;0,603856194;1885,333333;1897,333333;3007,564453;59,52428149;0,001412389;762;7;0;947,8900146;0;
Hortikultura;Tomat;Aceh;2026;2;0,414919721;11406,638;629,3155556;10000,35938;-12,32859871;0,001580967;635;14;345,6444444;2263,593506;-19,11572902;
Hortikultura;Tomat;Bali;2026;1;0,414919721;5200,987333;343,8955556;4042,259033;-22,27900639;0,001392179;802;23;1132,466667;8189,236816;-17,60900151;
Hortikultura;Tomat;Banten;2026;1;0,414919721;994,9566667;120,5355556;1615,937988;62,41290123;0,001339029;1004;32;3969,752222;732146,125;620,967197;
Hortikultura;Tomat;Bengkulu;2026;2;0,414919721;36367,65467;3240,176667;38618,37109;6,188786293;0,003068648;394;10;5002,018889;772074,75;727,9832864;
Hortikultura;Tomat;Daerah Istimewa Yogyakarta;2026;4;0,414919721;1054,768667;124,3944444;1615,937988;53,20307091;0,00133917;1002;31;2396,226667;49608,35156;-15,05265795;
Hortikultura;Tomat;Daerah Khusus Ibukota Jakarta;2026;1;0,414919721;1,111666667;0,948888889;1502,872314;135090,9128;0,001381638;820;24;358,7655556;2695,217773;-27,43252964;
Hortikultura;Tomat;Gorontalo;2026;1;0,414919721;5261,961;592,1977778;4494,133301;-14,59204466;0,001401972;775;20;561,1355556;2695,217773;-27,81797745;
Hortikultura;Tomat;Jambi;2026;2;0,414919721;48261,36033;1235,397778;37763,41016;-21,75228818;0,003412962;372;9;9682,228889;1217853,5;353,4392136;
Hortikultura;Tomat;Jawa Barat;2026;4;0,414919721;268581,4247;9682,228889;1217853,5;353,4392136;0,054415605;55;1;629,3155556;10000,35938;-12,32859871;
Hortikultura;Tomat;Jawa Tengah;2026;4;0,414919721;93247,625;5002,018889;772074,75;727,9832864;0,034022699;87;4;3240,176667;38618,37109;6,188786293;
Hortikultura;Tomat;Jawa Timur;2026;3;0,414919721;106476,8023;5036,136667;797566,625;649,0520071;0,035203733;83;3;120,5355556;1615,937988;62,41290123;
Hortikultura;Tomat;Kalimantan Barat;2026;2;0,414919721;2941,537333;757,8733333;2717,929199;-7,601743877;0,001366519;848;26;55,46777778;1502,872314;541,1133687;
Hortikultura;Tomat;Kalimantan Selatan;2026;2;0,414919721;4766,949;790,0166667;4333,777344;-9,086979035;0,001399435;781;21;842,9166667;8286,435547;-3,606098559;
Hortikultura;Tomat;Kalimantan Tengah;2026;1;0,414919721;2798,558333;345,6444444;2263,593506;-19,11572902;0,001353771;896;29;1251,488889;15771,85742;-3,264182016;
Hortikultura;Tomat;Kalimantan Timur;2026;2;0,414919721;7432,258333;683,5566667;6111,149414;-17,77533638;0,001451831;715;19;1286,471111;17133,83008;1,876674952;
Hortikultura;Tomat;Kalimantan Utara;2026;2;0,414919721;9408,624333;255,4466667;7832,111328;-16,75604158;0,001502605;676;17;112,5755556;1679,119995;2,326694092;
Hortikultura;Tomat;Kepulauan Bangka Belitung;2026;1;0,414919721;1640,940333;112,5755556;1679,119995;2,326694092;0,001341306;988;30;1188,822222;3160,432861;-25,0790921;
Hortikultura;Tomat;Kepulauan Riau;2026;1;0,414919721;158,0686667;19,20222222;1502,872314;850,7718045;0,001337031;1016;33;719,9255556;8286,435547;0,792208475;
Hortikultura;Tomat;Lampung;2026;3;0,414919721;16818,207;1286,471111;17133,83008;1,876674952;0,00186379;542;12;757,8733333;2717,929199;-7,601743877;
