subsektor;komoditas;provinsi;tahun;kluster;silhouette_score_komoditas;c1_produksi_aktual_terakhir;c2_luas_panen;c3_produktivitas;c4_prediksi_produksi;c5_prediksi_produktivitas;c6_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;produktivitas;luas_panen;prediksi_random_forest_2026;prediksi_xgboost_2026;prediksi_produksi_2026;pertumbuhan_produksi_2026;prediksi_produktivitas_2026
Hortikultura;Jeruk Besar;Kepulauan Bangka Belitung;2026;3;0,336452575;1974,467;1,296956667;13,84939503;12282,42188;13,84939503;522,0626567;0,001978151;1189;32;6,09185737;338,8744444;654095,8033;447793,0625;447793,0625;-48,67734622;6,09185737
Hortikultura;Jeruk Besar;Kepulauan Riau;2026;3;0,336452575;1065,142333;0,499267778;18,8877612;11472,41895;18,8877612;977,0784886;0,001991734;1179;31;7,535966945;153,32;35107,02889;162261,0625;162261,0625;670,5313613;7,535966945
Hortikultura;Jeruk Besar;Lampung;2026;4;0,336452575;26179,84567;25,02962556;74,43613118;214203,4219;74,43613118;718,1997121;0,006703985;619;5;11,67011574;2524,118889;409883,42;422433,875;422433,875;-3,473324;11,67011574
Hortikultura;Jeruk Besar;Maluku;2026;3;0,336452575;5457,516333;15,17888;22,02033341;5190,280273;22,02033341;-4,896660744;0,001931517;1217;33;9,030593637;634,71;20335,64222;269713,625;269713,625;1197,948147;9,030593637
Hortikultura;Jeruk Besar;Maluku Utara;2026;3;0,336452575;4675,428333;3,178647778;10,34112492;23982,86914;10,34112492;412,9555504;0,00218964;1096;27;19,9589302;241,33;68618,55778;181602,4219;181602,4219;770,5911977;19,9589302
Hortikultura;Jeruk Besar;Nusa Tenggara Barat;2026;2;0,336452575;167175,0507;26,9861;23,94177312;128592,6328;23,94177312;-23,07905259;0,010062427;486;3;13,5931568;12383,42778;22723,37667;140839,8594;140839,8594;0;13,5931568
Hortikultura;Jeruk Besar;Nusa Tenggara Timur;2026;2;0,336452575;62093,63867;104,9416711;11,89959751;131751,1719;11,89959751;112,1814323;0,005565013;682;6;6,901115405;7984,372222;19501,76667;129051,3438;129051,3438;0;6,901115405
Hortikultura;Jeruk Besar;Papua;2026;4;0,336452575;1321,673333;0,893126667;135,9964821;15750,5498;135,9964821;1091,712763;0,004152594;800;13;48,82235409;54,90666667;450220,6811;187768,25;187768,25;-61,08077829;48,82235409
Hortikultura;Jeruk Besar;Papua Barat;2026;4;0,336452575;7373,343;5,068173333;35,00611453;6568,70166;35,00611453;-10,91284292;0,002102846;1126;29;33,18268591;166,69;110067,5233;122378,6641;122378,6641;67,23270543;33,18268591
Hortikultura;Jeruk Besar;Riau;2026;4;0,336452575;13911,41133;8,785261111;69,46601315;9580,085938;69,46601315;-31,13505375;0,002758813;972;18;10,38287188;1299,716667;9090041,109;8739551;8739551;-3,243976905;10,38287188
Hortikultura;Jeruk Besar;Sulawesi Barat;2026;2;0,336452575;42697,21833;13,61626444;19,6308851;114355,8828;19,6308851;167,8298195;0,004685673;748;9;30,41841276;1592,175556;371084,6978;383638,2188;383638,2188;1,934567171;30,41841276
Hortikultura;Jeruk Besar;Sulawesi Selatan;2026;2;0,336452575;106489,8253;1581,177491;21,42507119;95841,91406;21,42507119;-9,998994024;0,006858253;609;4;8,37469364;12818,06778;118888,4867;79266,17188;79266,17188;-39,03602598;8,37469364
Hortikultura;Jeruk Besar;Sulawesi Tengah;2026;3;0,336452575;15386,34767;17,37822222;7,134005327;26980,76563;7,134005327;75,35523186;0,002374861;1036;21;13,14883262;1198,227778;368718,2178;561348,9375;561348,9375;37,90279045;13,14883262
Hortikultura;Jeruk Besar;Sulawesi Tenggara;2026;3;0,336452575;17580,973;52,73720667;9,857392484;43301,31641;9,857392484;146,2964729;0,002723196;974;19;6,89641347;2833,643333;66717,16667;134116,0938;134116,0938;85,97530853;6,89641347
Hortikultura;Jeruk Besar;Sulawesi Utara;2026;3;0,336452575;12616,53767;1,267755556;48,26594331;6400,576172;48,26594331;-49,26836236;0,002347948;1042;23;11,51229002;1077,591111;23107,6;304594,7188;304594,7188;0;11,51229002
Hortikultura;Jeruk Besar;Sumatera Barat;2026;3;0,336452575;16666,65033;12,41617;13,11698922;46549,67578;13,11698922;179,2983284;0,002777467;967;17;16,92962543;911,2333333;1390093,236;1127325;1127325;-19,32521316;16,92962543
Hortikultura;Jeruk Besar;Sumatera Selatan;2026;3;0,336452575;21667,272;6,835908889;11,56517043;75444,8125;11,56517043;248,1970988;0,003425449;884;14;11,29938316;2018,517778;4003164,791;3559099;3559099;-11,87828234;11,29938316
Hortikultura;Jeruk Besar;Sumatera Utara;2026;2;0,336452575;43777,10367;7,719776667;40,55995314;105342,3281;40,55995314;140,6333889;0,00464687;751;10;14,96402351;2809,967778;5067330,449;4940308,5;4940308,5;-2,3530812;14,96402351
Pangan;Kacang Hijau;Aceh;2026;1;0,506440493;3227,085333;310;9,53037037;16991,19727;9,53037037;426,5183753;0,002050776;1157;18;9,326847253;368,1811111;3289,470956;13981,46875;13981,46875;63,45585227;9,326847253
Pangan;Kacang Hijau;Bali;2026;1;0,506440493;15353,25967;53;9,763076923;32718,80273;9,763076923;113,1065549;0,00248498;1011;11;8,402203205;2041,106667;113,2179112;9745,574219;9745,574219;76838,74383;8,402203205
Pangan;Kacang Hijau;Banten;2026;1;0,506440493;25182,363;328;9,158072289;14112,32617;9,158072289;-43,95948398;0,002414797;1025;12;12,72709007;2275,785556;896,3382142;-5333,619141;5333,619141;-533461,9141;12,72709007
Pangan;Kacang Hijau;Bengkulu;2026;1;0,506440493;5701,335667;177,6666667;9,969659367;23696,11523;9,969659367;315,6239278;0,002190658;1095;17;10,06866176;482,5266667;6542,147781;1908,189331;1908,189331;181,8595762;10,06866176
Pangan;Kacang Hijau;Daerah Istimewa Yogyakarta;2026;1;0,506440493;3465,159;461,3333333;8,512015504;29434,7207;8,512015504;749,44791;0,002283498;1061;14;6,101803442;601,7044444;147,7354544;-3963,676758;3963,676758;-396467,6758;6,101803442
Pangan;Kacang Hijau;Daerah Khusus Ibukota Jakarta;2026;2;0,506440493;0,357;0;0;-5598,06543;0;-1568185,555;0,001496466;1516;34;2,065079365;0,146666667;15,91407591;-4379,186035;4379,186035;0;2,065079365
Pangan;Kacang Hijau;Gorontalo;2026;1;0,506440493;8,033333333;10,66666667;11,49952381;6695,748047;11,49952381;83249,56075;0,001873419;1255;21;4,488994283;1,562222222;3149,13328;14914,10156;14914,10156;234,4718897;4,488994283
Pangan;Kacang Hijau;Jambi;2026;1;0,506440493;14193,75933;61;9,508830409;24149,1582;9,508830409;70,1392678;0,002308133;1052;13;23,18124397;611,26;1576,454562;837,2374878;837,2374878;310,4105332;23,18124397
Pangan;Kacang Hijau;Jawa Barat;2026;4;0,506440493;83770,71333;3061,333333;9,631839877;73018,91406;9,631839877;-12,83479493;0,005578753;680;3;10,22262241;9617,314444;31756,43488;51056,17578;51056,17578;20598,44964;10,22262241
Pangan;Kacang Hijau;Jawa Tengah;2026;4;0,506440493;148139;62362;8,51534515;67580,29688;8,51534515;-54,3804826;0,016233231;372;1;16,57703895;2466,886667;474812,7362;747092,8125;747092,8125;3735364,063;16,57703895
Pangan;Kacang Hijau;Jawa Timur;2026;3;0,506440493;77327,24267;34576;11,7632185;83210,41406;11,7632185;7,608148426;0,00934916;500;2;14,62279536;5207,863333;968,7527289;103893,5391;103893,5391;338683,2796;14,62279536
Pangan;Kacang Hijau;Kalimantan Barat;2026;2;0,506440493;4774,283667;85,66666667;9,995806452;28126,82617;9,995806452;489,1318601;0,002267535;1064;15;12,425767;320,4;271,3416389;7310,467285;7310,467285;5342,0352;12,425767
Pangan;Kacang Hijau;Kalimantan Selatan;2026;2;0,506440493;1042,713667;56;10,21666667;7033,491211;10,21666667;574,5371655;0,001868028;1261;23;5,555089026;221,8777778;1390,219167;3394,217041;3394,217041;138,4695813;5,555089026
Pangan;Kacang Hijau;Kalimantan Tengah;2026;1;0,506440493;507,7616667;8,666666667;11,1;7043,109375;11,1;1287,08962;0,001871133;1258;22;4,380282219;133,9511111;209,5211311;733,3638306;733,3638306;6370,857329;4,380282219
Pangan;Kacang Hijau;Kalimantan Timur;2026;2;0,506440493;414,402;33;10,14358974;5794,329102;10,14358974;1298,238691;0,001845723;1276;24;7,934427227;57,99888889;258,1245533;3265,892822;3265,892822;1586,347413;7,934427227
Pangan;Kacang Hijau;Kalimantan Utara;2026;1;0,506440493;281,4496667;4,333333333;12,30333333;2698,691895;12,30333333;858,8541804;0,001802927;1304;26;11,46849068;21,90111111;63,61256667;634,1662598;634,1662598;0;11,46849068
Pangan;Kacang Hijau;Kepulauan Bangka Belitung;2026;1;0,506440493;1824,468667;0;5,556666667;5173,646484;5,556666667;183,5700376;0,001823475;1287;25;6,960416855;255,1544444;231,6030088;-712,9365845;712,9365845;-6999,386301;6,960416855
Pangan;Kacang Hijau;Kepulauan Riau;2026;2;0,506440493;92,285;0;0;88,71743774;0;-3,865809455;0,001728658;1415;31;3,982797304;22,36333333;169,1383604;-5740,321289;5740,321289;0;3,982797304
Pangan;Kacang Hijau;Lampung;2026;1;0,506440493;2993,046667;365;9,074547152;49242,93359;9,074547152;1545,244431;0,002673876;982;9;3,943699607;717,6166667;5367,001589;10788,59473;10788,59473;4108,814588;3,943699607
Pangan;Kacang Hijau;Maluku;2026;1;0,506440493;832,9056667;347;7,028913525;-3848,531494;7,028913525;-562,060909;0,001677778;1475;33;9,106347496;97,77777778;302,80991;-750,6854858;750,6854858;-28250,70572;9,106347496
Pangan;Kacang Hijau;Maluku Utara;2026;1;0,506440493;1122,123;128,6666667;10,88;-827,5593262;10,88;-173,7494309;0,00173962;1400;29;36,77986778;30,81555556;446,0140044;-3170,329834;3170,329834;0;36,77986778
Pangan;Kacang Hijau;Nusa Tenggara Barat;2026;1;0,506440493;15399,458;8551,333333;12,66742733;20246,50586;12,66742733;31,47544452;0,002956578;945;7;9,672571357;1552,901111;7377,402791;8251,230469;8251,230469;571,9243053;9,672571357
Pangan;Kacang Hijau;Nusa Tenggara Timur;2026;1;0,506440493;27,33333333;9255,666667;7,042712832;7804,507813;7,042712832;28453,07736;0,002771737;969;8;11,76710093;3,62;4050,502284;10883,80566;10883,80566;-60,27179847;11,76710093
Pangan;Kacang Hijau;Papua;2026;1;0,506440493;9,121333333;34;4,31942029;549,0351563;4,31942029;5919,242321;0,001740717;1397;28;1,949498756;1,513333333;38,40955369;-1285,844604;1285,844604;0;1,949498756
Pangan;Kacang Hijau;Papua Barat;2026;1;0,506440493;35,636;2;2;-930,637085;2;-2711,508264;0,001712477;1431;32;7,223337942;7,231111111;59,42266667;-3166,925293;3166,925293;0;7,223337942
Pangan;Kacang Hijau;Riau;2026;1;0,506440493;8507,545667;63,66666667;11,03372549;76235,57031;11,03372549;796,0935774;0,003264849;904;6;6,038137424;1255,86;399,3678489;40978,15234;40978,15234;0;6,038137424
Pangan;Kacang Hijau;Sulawesi Barat;2026;1;0,506440493;1144,605333;269,6666667;8,633613054;-827,0063477;8,633613054;-172,2525331;0,001731424;1411;30;4,87812629;241,5966667;1955,554667;10695,55566;10695,55566;92,48150565;4,87812629
Pangan;Kacang Hijau;Sulawesi Selatan;2026;1;0,506440493;3940,415;3434,666667;11,15364325;20315,13086;11,15364325;415,5581546;0,002252232;1069;16;3,273941895;1317,026667;13409,80726;45002,08984;45002,08984;239,1776443;3,273941895
Pangan;Kacang Hijau;Sulawesi Tengah;2026;2;0,506440493;2283,435667;246;8,239232915;8666,701172;8,239232915;279,5465446;0,001893471;1239;20;7,860663939;293,2911111;1264,630356;3043,848145;3043,848145;109,9688304;7,860663939
Pangan;Kacang Hijau;Sulawesi Tenggara;2026;1;0,506440493;1163,64;277,6666667;9,49;2141,283691;9,49;84,01599218;0,001783529;1321;27;6,063084399;148,5222222;882,4369233;-2424,866455;2424,866455;-335,6527167;6,063084399
Pangan;Kacang Hijau;Sulawesi Utara;2026;2;0,506440493;2645,898667;150,6666667;11,99666667;12602,91211;11,99666667;376,3187747;0,001977795;1191;19;20,41286912;138,6133333;803,6373278;9090,121094;9090,121094;1609,740645;20,41286912
Pangan;Kacang Hijau;Sumatera Barat;2026;1;0,506440493;48755,24433;167,6666667;9,709319728;34861,78516;9,709319728;-28,49633792;0,003561307;864;5;11,67387508;2819,351111;5125,661873;1714,580811;1714,580811;28,72228307;11,67387508
Pangan;Kacang Hijau;Sumatera Selatan;2026;2;0,506440493;3681,709333;217;7,522386831;42873,59375;7,522386831;1064,502405;0,002543951;1004;10;7,596541972;660,0477778;2601,41251;11703,69824;11703,69824;282,8491411;7,596541972
Pangan;Kacang Hijau;Sumatera Utara;2026;1;0,506440493;22556,51233;1109,666667;9,248535454;85335,34375;9,248535454;278,3179886;0,003642717;853;4;18,50157712;1203,207778;14653,97606;22362,90039;22362,90039;55,52112099;18,50157712
Pangan;Kacang Tanah;Aceh;2026;3;0,46112208;20262,464;983;15,10170604;89692,3125;15,10170604;342,6525446;0,003703172;846;12;785,0682747;25,66913333;60520,56645;-453,8450317;453,8450317;-100,6934755;785,0682747
Pangan;Kacang Tanah;Bali;2026;3;0,46112208;410,6626667;3080;11,98534459;22567,0293;11,98534459;5395,271698;0,002260034;1068;22;113,1910072;3,531177778;1783,72769;890,9661255;890,9661255;-77,47430999;113,1910072
Pangan;Kacang Tanah;Banten;2026;3;0,46112208;274,15;2002,333333;10,8453837;18833,46289;10,8453837;6769,765782;0,00212784;1112;29;210,2116818;1,184768889;230,1844044;-1949,351196;1949,351196;0;210,2116818
Pangan;Kacang Tanah;Bengkulu;2026;3;0,46112208;386,47;1029;11,88828786;22557,47852;11,88828786;5736,799368;0,002166302;1106;28;201,2155618;1,884968889;1709,245366;-1581,915894;1581,915894;-396,60923;201,2155618
Pangan;Kacang Tanah;Daerah Istimewa Yogyakarta;2026;3;0,46112208;752,61;55225,66667;10,90049732;33768,38672;10,90049732;4386,837368;0,012391633;434;5;294,2823871;2,673146667;18,17620444;5831,163574;5831,163574;26009,68765;294,2823871
Pangan;Kacang Tanah;Daerah Khusus Ibukota Jakarta;2026;1;0,46112208;0,628;0;0;10720,42188;0;1706973,547;0,002055929;1155;34;197,9268577;0,003826667;8,910263333;-6681,32959;6681,32959;0;197,9268577
Pangan;Kacang Tanah;Gorontalo;2026;3;0,46112208;219,0833333;165;11,20592593;20290,61523;11,20592593;9161,596912;0,002109718;1124;32;271,5271314;0,895008889;14,33185333;2058,074463;2058,074463;0;271,5271314
Pangan;Kacang Tanah;Jambi;2026;2;0,46112208;151741,8093;747,6666667;16,4461593;48030,22656;16,4461593;-68,34740091;0,00864526;523;9;243,1242884;671,8585067;668,5121522;5080,498535;5080,498535;317,2322914;243,1242884
Pangan;Kacang Tanah;Jawa Barat;2026;2;0,46112208;167925,224;17574;15,94763967;114619,9766;15,94763967;-31,74344281;0,010707349;469;6;150,8095447;1130,615653;5780,073948;54742,69531;54742,69531;256,227682;150,8095447
Pangan;Kacang Tanah;Jawa Tengah;2026;4;0,46112208;69542;37653,33333;13,44266583;1821,639648;13,44266583;-97,38051875;0,009305681;501;8;112,0003749;2511,814329;11008557,41;8991382;8991382;-14,36443218;112,0003749
Pangan;Kacang Tanah;Jawa Timur;2026;4;0,46112208;362598,6933;76290,66667;13,25264318;144352,125;13,25264318;-60,18956283;0,026318408;241;3;72,58733134;5625,117293;11605,92847;184006,0156;184006,0156;1754,65007;72,58733134
Pangan;Kacang Tanah;Kalimantan Barat;2026;2;0,46112208;105389,3653;521,6666667;10,23036304;56539,61328;10,23036304;-46,35169013;0,00637377;635;10;120,1062419;998,9701111;210,3006633;921,0734253;921,0734253;0;120,1062419
Pangan;Kacang Tanah;Kalimantan Selatan;2026;3;0,46112208;14583,99433;1780;12,45571429;40190,88672;12,45571429;175,5821608;0,002649119;989;18;87,81677684;175,1163867;401,9323156;-10630,13477;10630,13477;0;87,81677684
Pangan;Kacang Tanah;Kalimantan Tengah;2026;3;0,46112208;10756,633;151;13,1077193;32084,61328;13,1077193;198,2774748;0,002412316;1027;19;96,55671282;113,2426889;129,7397111;-10674,41504;10674,41504;0;96,55671282
Pangan;Kacang Tanah;Kalimantan Timur;2026;3;0,46112208;44165,47833;366;13,43355759;44104,57031;13,43355759;-0,137908663;0,003521737;868;13;114,975368;389,3168178;144,5391789;-2119,818359;2119,818359;0;114,975368
Pangan;Kacang Tanah;Kalimantan Utara;2026;3;0,46112208;797,8263333;47;11,52352941;23331,24414;11,52352941;2824,351224;0,002167314;1104;26;165,9074586;4,526533333;44,74857444;-3758,785645;3758,785645;0;165,9074586
Pangan;Kacang Tanah;Kepulauan Bangka Belitung;2026;3;0,46112208;4868,303333;179,6666667;10,77987342;33787,22656;10,77987342;594,0246786;0,002379707;1034;20;114,4326207;41,04156444;164,0428659;-4215,813965;4215,813965;0;114,4326207
Pangan;Kacang Tanah;Kepulauan Riau;2026;3;0,46112208;5338,996;50,33333333;10,83494253;22399,4375;10,83494253;319,5440023;0,002166405;1105;27;78,66246202;70,16086222;168,01414;-15944,64355;15944,64355;0;78,66246202
Pangan;Kacang Tanah;Lampung;2026;2;0,46112208;760570,555;1061,333333;14,03679026;851261,5;14,03679026;11,92406732;0,045440159;146;1;124,7313512;6510,095884;1660,948;73917,625;73917,625;11087543,75;124,7313512
Pangan;Kacang Tanah;Maluku;2026;3;0,46112208;647,1063333;768,3333333;13,08990213;19955,97852;13,08990213;2983,879339;0,00211783;1119;31;89,50011683;8,610395556;152,7291967;-15332,21094;15332,21094;0;89,50011683
Pangan;Kacang Tanah;Maluku Utara;2026;3;0,46112208;417,89;538;13,07777778;26565,80273;13,07777778;6257,128128;0,002237776;1076;23;312,9728997;1,132164444;29,81503222;-1303,833618;1303,833618;0;312,9728997
Pangan;Kacang Tanah;Nusa Tenggara Barat;2026;3;0,46112208;68967,684;13980,33333;16,89855996;44798,33594;16,89855996;-35,04445366;0,005512068;687;11;120,9585999;401,9092222;4914,725636;12640,50879;12640,50879;1258,707502;120,9585999
Pangan;Kacang Tanah;Nusa Tenggara Timur;2026;3;0,46112208;23952,759;7242;9,564460866;37115,97656;9,564460866;54,95491172;0,003185452;919;14;253,6577109;110,5238178;8277,348421;2659,627686;2659,627686;-69,64934742;253,6577109
Pangan;Kacang Tanah;Papua;2026;1;0,46112208;109,513;144;8,302217195;20627,26563;8,302217195;18735,44933;0,002106901;1125;33;284,7699842;0,801782222;1776,485421;646,8256226;646,8256226;-34,70804618;284,7699842
Pangan;Kacang Tanah;Papua Barat;2026;3;0,46112208;580,2246667;61;13,28;20701,34375;13,28;3467,815183;0,002125443;1113;30;329,2014727;1,321231111;14,49198444;-4715,806152;4715,806152;-176942,7307;329,2014727
Pangan;Kacang Tanah;Riau;2026;2;0,46112208;331991,8957;348,6666667;13,01100457;674913,6875;13,01100457;103,2922178;0,024361507;257;4;125,7302081;2910,168484;731,7343144;57146,44531;57146,44531;0;125,7302081
Pangan;Kacang Tanah;Sulawesi Barat;2026;3;0,46112208;3684,98;235;10,53252525;25677,28711;10,53252525;596,8094022;0,002217293;1082;24;460,4232791;8,006728889;1893,742678;462,0605164;462,0605164;-79,88125473;460,4232791
Pangan;Kacang Tanah;Sulawesi Selatan;2026;3;0,46112208;4125,899667;8669;13,05013422;32015,08789;13,05013422;675,9541064;0,003030984;936;16;103,3142297;44,05171111;18990,94771;13222,6709;13222,6709;-42,72511487;103,3142297
Pangan;Kacang Tanah;Sulawesi Tengah;2026;3;0,46112208;16799,11767;1233,666667;13,40952912;60873,30469;13,40952912;262,3601304;0,003070522;927;15;188,1294566;85,51000444;325,62862;-2879,085938;2879,085938;-6450,924862;188,1294566
Pangan;Kacang Tanah;Sulawesi Tenggara;2026;1;0,46112208;19957,95933;2381;8,331370352;45730,56641;8,331370352;129,1344803;0,002862039;954;17;162,8906596;133,7059822;342,6757878;-3872,048828;3872,048828;0;162,8906596
Pangan;Kacang Tanah;Sulawesi Utara;2026;3;0,46112208;2095,847667;1075,333333;14,8795782;22869,66602;14,8795782;991,1893254;0,002189046;1098;25;227,0618714;10,55846667;867,91618;4237,38916;4237,38916;8547,73298;227,0618714
Pangan;Kacang Tanah;Sumatera Barat;2026;3;0,46112208;359,963;2170,666667;13,98531136;28196,82227;13,98531136;7733,255714;0,002320047;1050;21;214,9436212;1,342848889;3967,653921;23667,66992;23667,66992;622,1624264;214,9436212
Pangan;Kacang Tanah;Sumatera Selatan;2026;2;0,46112208;444024,548;874;14,23608501;671160,25;14,23608501;51,15386143;0,028988056;222;2;228,8814775;1742,864729;618,6228733;63356,24609;63356,24609;11914,4588;228,8814775
Pangan;Kacang Tanah;Sumatera Utara;2026;2;0,46112208;169568,4397;4381,333333;13,84876801;140404,7656;13,84876801;-17,19876299;0,010329899;480;7;203,1245239;842,1077956;40590,02828;48026,51172;48026,51172;-39,03666141;203,1245239
Perkebunan;Kakao;Aceh;2026;4;0,29245963;11568,92033;91269,22222;710,4444444;13164,30664;710,4444444;13,79027827;0,027602321;230;11;16,91336786;612,6144444;6617,375304;21531,5;21531,5;235,8699043;16,91336786
Perkebunan;Kakao;Bali;2026;4;0,29245963;21605,32733;13465,22222;1114,333333;27887,87695;1114,333333;29,07870602;0,029553894;217;9;6,852225948;3178,746667;10193,42443;-4774,37793;4774,37793;-146,2319931;6,852225948
Perkebunan;Kakao;Banten;2026;3;0,29245963;6662,841333;7595,444444;522,1111111;10121,7334;522,1111111;51,91316875;0,014110597;404;26;8,94035604;899,5644444;1342,967661;290,9096985;290,9096985;-85,63408896;8,94035604
Perkebunan;Kakao;Bengkulu;2026;3;0,29245963;5504,191333;4950,666667;686,7777778;10562,1416;686,7777778;91,89270434;0,018320867;332;21;14,43784121;379,3955556;49984,166;1453,55127;1453,55127;-97,3510146;14,43784121
Perkebunan;Kakao;Daerah Istimewa Yogyakarta;2026;3;0,29245963;18103,91733;4958,777778;575,5555556;25455,20313;575,5555556;40,60605037;0,015505646;383;22;6,231203872;3069,162222;2568,333732;49,45324326;49,45324326;-96,48353331;6,231203872
Perkebunan;Kakao;Daerah Khusus Ibukota Jakarta;2026;3;0,29245963;524,9713333;0;0;-2465,806641;0;-569,7031026;0,001687081;1467;34;5,500691694;94,88333333;227,15013;-6111,079102;6111,079102;0;5,500691694
