subsektor;komoditas;provinsi;tahun;produktivitas;luas_panen;kluster;silhouette_score_komoditas;prediksi_random_forest_2026;prediksi_xgboost_2026;prediksi_produksi_2026;c1_produksi_aktual_terakhir;c2_luas_panen;c3_produktivitas;c4_prediksi_produksi;c5_prediksi_produktivitas;c6_pertumbuhan_produksi;nilai_topsis;ranking_topsis_global;ranking_topsis_per_komoditas;prediksi_produktivitas_2026
Hortikultura;Mangga;Nusa Tenggara Barat;2026;13,5931568;12383,42778;1;0,300329066;165529,4702;179599,3125;179599,3125;175956,5063;11842,63667;14,81115152;219912,2656;14,81115152;24,98103663;0,013929251;338;1;13,5931568
Hortikultura;Manggis;Nusa Tenggara Barat;2026;9,672571357;1552,901111;4;0,280737839;15302,58178;18097,84961;18097,84961;156385,857;10272,2;15,31682829;166571,9844;15,31682829;6,513458167;0,011410073;390;2;9,672571357
Hortikultura;Nanas;Nusa Tenggara Barat;2026;120,9585999;401,9092222;4;0,303966619;60746,10065;50277,28516;50277,28516;91655,801;6874,63;14,32084034;104533,5703;14,32084034;14,05014104;0,007014176;505;3;120,9585999
Hortikultura;Nangka;Nusa Tenggara Barat;2026;14,2048084;4672,098889;3;0,306945405;66583,83827;63903,79297;63903,79297;65473,74767;4672,098889;14,2048084;63903,79297;14,2048084;-2,397838453;0,004689972;607;4;14,2048084
Hortikultura;Pepaya;Nusa Tenggara Barat;2026;123,0823824;114,2893333;1;0,3791048;14411,69223;14045,28906;14045,28906;44848,06933;2651,517778;16,0099217;40304,22266;16,0099217;-10,13164389;0,003136437;725;5;123,0823824
Hortikultura;Rambutan;Nusa Tenggara Barat;2026;9,61485981;1557,365556;1;0,326269996;14810,45557;18351,60742;18351,60742;24136,44667;3489,403333;7,908010232;29027,22852;7,908010232;20,2630566;0,002094707;846;6;9,61485981
Hortikultura;Salak;Nusa Tenggara Barat;2026;167,583089;1,613666667;3;0,416541486;882,6030122;2141,001465;2141,001465;21605,32733;3178,746667;6,852225948;24507,92578;6,852225948;13,43464231;0,001841493;884;7;167,583089
Hortikultura;Semangka;Nusa Tenggara Barat;2026;209,6377778;858,2255556;1;0,288071912;19152,01682;23492,72461;23492,72461;21559,27333;714,9866667;29,43606224;17131,06641;29,43606224;-20,53968545;0,001638854;910;8;209,6377778
Hortikultura;Tomat;Nusa Tenggara Barat;2026;178,6877778;1654,478889;4;0,397771496;38620,83129;31156;31156;20008,63267;2351,89;8,237439697;20588,9668;8,237439697;2,900418734;0,00161052;914;9;178,6877778
Hortikultura;Wortel;Nusa Tenggara Barat;2026;141,0366667;357,6666667;3;0,461177431;5117,823581;4311,756836;4311,756836;18103,91733;3069,162222;6,231203872;19405,3457;6,231203872;7,188656167;0,001557429;921;10;141,0366667
Hortikultura;Alpukat;Nusa Tenggara Timur;2026;268,9711111;1303,987778;1;0,315684648;10672,20216;10669,34961;10669,34961;20332,87367;2211,185556;8,160896383;18655,57617;8,160896383;-8,249190559;0,001549421;923;11;268,9711111
Hortikultura;Bawang Merah;Nusa Tenggara Timur;2026;67,66;1407,49;4;0,351342382;10677,55049;9034,587891;9034,587891;15203,651;609,24;24,46596579;15851,68066;24,46596579;4,262329253;0,001345837;948;12;67,66
Hortikultura;Buncis;Nusa Tenggara Timur;2026;63,01444444;598,6455556;3;0,313313921;4063,474232;3415,44165;3415,44165;15137,562;1259,754444;13,52032823;15176,51367;13,52032823;0,257318001;0,001244829;965;13;63,01444444
Hortikultura;Cabai Rawit;Nusa Tenggara Timur;2026;6,472595709;1734,773333;4;0,366125458;13734,6122;12008,3584;12008,3584;15079,42833;953,0344444;16,27643231;14939,2666;16,27643231;-0,929489691;0,001243755;967;14;6,472595709
Hortikultura;Durian;Nusa Tenggara Timur;2026;11,51725347;382,6333333;2;0,297046471;4686,940446;3023,611084;3023,611084;13057,61267;1423,203333;9,956239435;14884,78809;9,956239435;13,99318134;0,00115928;986;15;11,51725347
Hortikultura;Jeruk Besar;Nusa Tenggara Timur;2026;11,89959751;104,9416711;4;0,336452575;1407,304225;520,4854126;520,4854126;12755,71133;806,7355556;15,57174677;14591,84473;15,57174677;14,39459819;0,001153266;989;16;11,89959751
Hortikultura;Kentang;Nusa Tenggara Timur;2026;33,99888889;75,66777778;1;0,436074795;392,5294578;-63,55185699;63,55185699;14191,829;1220,466667;10,5001553;12206,11914;10,5001553;-13,99192352;0,001096719;1000;17;33,99888889
Hortikultura;Ketimun;Nusa Tenggara Timur;2026;105,5733333;418,53;1;0,290538337;4528,586534;2822,116699;2822,116699;12557,24;1176,128889;10,7019256;11459,73047;10,7019256;-8,740053796;0,001019008;1016;18;105,5733333
Hortikultura;Kubis;Nusa Tenggara Timur;2026;74,84555556;360,6977778;2;0,413477616;2842,440688;1444,033569;1444,033569;11568,92033;612,6144444;16,91336786;9555,500977;16,91336786;-17,40369281;0,000958822;1026;19;74,84555556
Hortikultura;Mangga;Nusa Tenggara Timur;2026;6,901115405;7984,372222;1;0,300329066;64446,03091;64541,50391;64541,50391;9206,041333;1108,42;8,457718472;8674,158203;8,457718472;-5,777544451;0,000806612;1045;20;6,901115405
Hortikultura;Manggis;Nusa Tenggara Timur;2026;11,76710093;3,62;1;0,280737839;21,00169444;1115,973389;1115,973389;3240,302333;55,67333333;27,87319035;1808,089111;27,87319035;-44,19998737;0,000748702;1056;21;11,76710093
Hortikultura;Nanas;Nusa Tenggara Timur;2026;253,6577109;110,5238178;4;0,303966619;31848,16789;34181,73438;34181,73438;6662,841333;899,5644444;8,94035604;6910,800781;8,94035604;3,721527131;0,00066774;1075;22;253,6577109
Hortikultura;Nangka;Nusa Tenggara Timur;2026;8,160896383;2211,185556;1;0,306945405;19738,00613;18655,57617;18655,57617;4824,110333;236;20,67766501;3843,805664;20,67766501;-20,32094213;0,000667535;1076;23;8,160896383
Hortikultura;Pepaya;Nusa Tenggara Timur;2026;118,2777577;854,4623333;3;0,3791048;102081,7359;90738,42188;90738,42188;6542,010333;506,2377778;10,71947363;4840,066406;10,71947363;-26,0156105;0,000593371;1096;24;118,2777577
Hortikultura;Rambutan;Nusa Tenggara Timur;2026;9,383781205;829,9466667;1;0,326269996;7210,948898;7531,352539;7531,352539;5504,191333;379,3955556;14,43784121;4112,59668;14,43784121;-25,28245421;0,000587524;1100;25;9,383781205
Hortikultura;Salak;Nusa Tenggara Timur;2026;100,1476332;26,427;3;0,416541486;3101,203907;1574,281616;1574,281616;5171,895667;438,7177778;11,60558953;4193,1875;11,60558953;-18,92358682;0,000544802;1108;26;100,1476332
Hortikultura;Semangka;Nusa Tenggara Timur;2026;149,85;152,7977778;1;0,288071912;2767,83677;3588,242432;3588,242432;1811,11;104,5055556;17,79747863;1048,012085;17,79747863;-42,13426656;0,000499818;1124;27;149,85
Hortikultura;Tomat;Nusa Tenggara Timur;2026;90,06444444;1132,466667;2;0,397771496;10144,6371;9114,574219;9114,574219;2469,891667;165,79;13,70388548;1940,266235;13,70388548;-21,44326565;0,00044864;1147;28;90,06444444
Hortikultura;Wortel;Nusa Tenggara Timur;2026;69,64888889;272,8033333;1;0,461177431;5764,667234;1617,487671;1617,487671;681,497;44,98111111;12,23973974;1115,973389;12,23973974;63,7532357;0,000379287;1176;29;69,64888889
Hortikultura;Alpukat;Papua;2026;136,2355556;56,10444444;1;0,315684648;1611,679916;1026,304932;1026,304932;2678,950333;279,1011111;8,780340578;1936,179199;8,780340578;-27,72620025;0,00037379;1180;30;136,2355556
Hortikultura;Bawang Merah;Papua;2026;49,61;69,83333333;4;0,351342382;329,43705;549,1863403;549,1863403;793,5566667;66,75111111;11,64235396;496,6637268;11,64235396;-37,4129476;0,000351162;1194;31;49,61
Hortikultura;Buncis;Papua;2026;47,42777778;162,0177778;3;0,313313921;1398,059918;866,178772;866,178772;1752,823;232,7855556;8,714071189;1414,216309;8,714071189;-19,31779144;0,000339192;1202;32;47,42777778
Hortikultura;Cabai Rawit;Papua;2026;4,500702691;669,4144444;4;0,366125458;3838,533756;2768,346924;2768,346924;1921,395;206,5477778;8,72337769;1064,051514;8,72337769;-44,62088672;0,0003294;1209;33;4,500702691
Hortikultura;Durian;Papua;2026;8,204308874;84,65;1;0,297046471;685,0888145;442,4090576;442,4090576;524,9713333;94,88333333;5,500691694;291,8822021;5,500691694;-44,40035415;0,000236256;1272;34;8,204308874
Hortikultura;Jeruk Besar;Papua;2026;135,9964821;0,893126667;3;0,336452575;61,01683722;1242,811768;1242,811768;308809,9257;1745,512222;188,1478611;301909,875;188,1478611;-2,234400546;0,021566906;223;1;135,9964821
Hortikultura;Kentang;Papua;2026;3,551111111;24,52444444;1;0,436074795;34,76496113;-676,0184326;676,0184326;127207,8107;1324,106889;97,62014052;117731,7656;97,62014052;-7,449263526;0,008900076;439;2;3,551111111
Hortikultura;Ketimun;Papua;2026;48,23888889;280,6911111;3;0,290538337;1827,991639;1044,193726;1044,193726;111922,638;1250,448667;85,5946268;106104,5781;85,5946268;-5,198286941;0,007921139;471;3;48,23888889
Hortikultura;Kubis;Papua;2026;90,96;326,3777778;2;0,413477616;3235,818136;1288,707153;1288,707153;103411,0643;854,4623333;118,2777577;90738,42188;118,2777577;-12,25462917;0,007425494;492;4;90,96
Hortikultura;Mangga;Papua;2026;48,82235409;54,90666667;1;0,300329066;1835,617251;978,5531616;978,5531616;15544,95033;32,44311111;276,6002081;15337,11816;276,6002081;-1,336975447;0,006840976;514;5;48,82235409
Hortikultura;Manggis;Papua;2026;1,949498756;1,513333333;1;0,280737839;8,705097778;-1510,327515;1510,327515;71232,065;536,0305556;153,835941;51299,66016;153,835941;-27,98234874;0,005802609;556;6;1,949498756
Hortikultura;Nanas;Papua;2026;284,7699842;0,801782222;4;0,303966619;242,8357368;6449,688965;6449,688965;24950,992;126,0165556;192,8976186;25082,7793;192,8976186;0,528184598;0,005055914;584;7;284,7699842
Hortikultura;Nangka;Papua;2026;12,23973974;44,98111111;1;0,306945405;643,9113279;1115,973389;1115,973389;20734,86567;122,0192222;179,0298801;22700,73633;179,0298801;9,480990584;0,004660562;609;8;12,23973974
Hortikultura;Pepaya;Papua;2026;87,80426653;18,20366667;1;0,3791048;1646,865548;1230,57605;1230,57605;22152,25233;127,2665556;171,9108888;23980,05664;171,9108888;8,251099165;0,004532716;618;9;87,80426653
Hortikultura;Rambutan;Papua;2026;19,03125569;118,6677778;1;0,326269996;720,9197578;564,8580322;564,8580322;34231,36833;256,2153333;153,3297206;29942,07813;153,3297206;-12,53029142;0,004415453;625;10;19,03125569
Hortikultura;Salak;Papua;2026;356,2221594;2,643166667;3;0,416541486;382,6858978;5341,676758;5341,676758;26007,466;197,1265556;149,8696371;24003,93164;149,8696371;-7,703689238;0,004099787;641;11;356,2221594
Hortikultura;Semangka;Papua;2026;135,08;208,4222222;1;0,288071912;4132,079703;4116,241699;4116,241699;8498,488333;56,99433333;158,5325883;9168,119141;158,5325883;7,879410797;0,003939679;653;12;135,08
Hortikultura;Tomat;Papua;2026;75,81;358,7655556;2;0,397771496;3194,777931;3094,719727;3094,719727;1095,641333;7,184444444;159,1709972;1740,630981;159,1709972;58,86868526;0,003892442;658;13;75,81
Hortikultura;Wortel;Papua;2026;5,094444444;31,68888889;1;0,461177431;47,46221675;311,9840088;311,9840088;32199,28167;221,6488889;131,4948584;23737,16992;131,4948584;-26,28043642;0,003823217;659;14;5,094444444
Hortikultura;Alpukat;Papua Barat;2026;153,7177778;61,11888889;1;0,315684648;1118,148676;1387,620117;1387,620117;39781,87933;396,9553333;103,1845769;39620,79688;103,1845769;-0,404914149;0,003812032;662;15;153,7177778
Hortikultura;Bawang Merah;Papua Barat;2026;15,93333333;150,8477778;4;0,351342382;253,3886872;379,1468811;379,1468811;30842,19267;260,469;113,0435818;25442,32813;113,0435818;-17,50804361;0,003453614;691;16;15,93333333
Hortikultura;Buncis;Papua Barat;2026;76,23222222;153,6922222;3;0,313313921;1528,725169;656,1859741;656,1859741;14865,76433;114,2893333;123,0823824;14045,28906;123,0823824;-5,519226946;0,003209115;716;17;76,23222222
Hortikultura;Cabai Rawit;Papua Barat;2026;4,737398728;478,0711111;4;0,366125458;2551,17837;1757,848022;1757,848022;15335,029;134,1623333;121,6172324;15684,4502;121,6172324;2,278581901;0,003202514;718;18;4,737398728
Hortikultura;Durian;Papua Barat;2026;21,82102919;175,7433333;2;0,297046471;4223,856059;2738,119141;2738,119141;31934,83367;331,9036667;98,69989739;24803,31836;98,69989739;-22,33146219;0,003195738;719;19;21,82102919
Hortikultura;Jeruk Besar;Papua Barat;2026;35,00611453;5,068173333;3;0,336452575;398,8132622;371,8080139;371,8080139;4679,694;42,16566667;125,6639739;5095,501465;125,6639739;8,885355855;0,003105417;727;20;35,00611453
Hortikultura;Kentang;Papua Barat;2026;15,84444444;71,59666667;1;0,436074795;141,598169;-49,29653549;49,29653549;6128,364667;55,70466667;113,0255818;6088,618164;113,0255818;-0,648566212;0,002816074;754;21;15,84444444
Hortikultura;Ketimun;Papua Barat;2026;121,9055556;144,7966667;1;0,290538337;2836,540208;1502,129639;1502,129639;18666,17667;197,1352222;101,0100499;15197,5332;101,0100499;-18,58250635;0,002787796;757;22;121,9055556
Hortikultura;Kubis;Papua Barat;2026;12,46777778;277,2444444;2;0,413477616;369,4043024;471,2440186;471,2440186;14176,37067;156,482;99,72429422;14785,3623;99,72429422;4,295821916;0,002684788;769;23;12,46777778
Hortikultura;Mangga;Papua Barat;2026;33,18268591;166,69;1;0,300329066;5551,009401;5535,25;5535,25;11676,434;118,3927778;102,2537133;11009,19141;102,2537133;-5,714438105;0,002658914;773;24;33,18268591
Hortikultura;Manggis;Papua Barat;2026;7,223337942;7,231111111;1;0,280737839;54,98894889;442,4090576;442,4090576;13292,77033;124,9424444;100,4148291;11009,19141;100,4148291;-17,17910465;0,002636407;778;25;7,223337942
Hortikultura;Nanas;Papua Barat;2026;329,2014727;1,321231111;4;0,303966619;432,6096944;7521,67041;7521,67041;19112,03;192,1197778;89,85772123;14895,16895;89,85772123;-22,06390977;0,002553558;792;26;329,2014727
Hortikultura;Nangka;Papua Barat;2026;27,87319035;55,67333333;1;0,306945405;2046,849792;1808,089111;1808,089111;14946,897;199,2334444;89,72487747;14896,22363;89,72487747;-0,339022656;0,002479078;800;27;27,87319035
Hortikultura;Pepaya;Papua Barat;2026;276,6002081;32,44311111;1;0,3791048;16191,63531;15337,11816;15337,11816;16928,22133;223,6854444;77,13856277;14658,03711;77,13856277;-13,41064829;0,002243854;829;28;276,6002081
Hortikultura;Rambutan;Papua Barat;2026;14,47798824;248,2977778;1;0,326269996;4629,513199;2692,605713;2692,605713;1736,940667;18,20366667;87,80426653;1230,57605;87,80426653;-29,15267208;0,002159814;838;29;14,47798824
Hortikultura;Salak;Papua Barat;2026;120,3045935;6,213333333;3;0,416541486;6194,056979;323,0719299;323,0719299;7153,228667;87,40033333;84,3001268;6583,303711;84,3001268;-7,967380637;0,002147276;839;30;120,3045935
Hortikultura;Semangka;Papua Barat;2026;77,26666667;72,41222222;1;0,288071912;890,4644144;1561,756714;1561,756714;5366,928667;76,29044444;71,57249963;4514,223633;71,57249963;-15,88813802;0,00181254;890;31;77,26666667
Hortikultura;Tomat;Papua Barat;2026;92,41444444;299,6166667;2;0,397771496;3278,456298;3094,719727;3094,719727;1517,400667;20,683;68,38972631;1164,625;68,38972631;-23,24868273;0,001689248;908;32;92,41444444
Hortikultura;Wortel;Papua Barat;2026;9,461111111;146,9033333;1;0,461177431;215,1890432;1114,440918;1114,440918;739,8246667;11,70844444;68,25083832;1364,457275;68,25083832;84,42981653;0,001685855;909;33;9,461111111
Hortikultura;Alpukat;Riau;2026;127,0044444;320,4544444;1;0,315684648;3679,4438;6159,524902;6159,524902;1030,050333;25,65766667;41,24974303;1020,9599;41,24974303;-0,882523226;0,001034876;1014;34;127,0044444
Hortikultura;Bawang Merah;Riau;2026;50,36888889;56,31444444;4;0,351342382;310,0008;549,1863403;549,1863403;161012,8347;16950,15667;9,917223088;184951,9844;9,917223088;14,86785184;0,012481617;365;1;50,36888889
Hortikultura;Buncis;Riau;2026;18,02333333;9,871111111;3;0,313313921;31,97238667;564,8580322;564,8580322;144680,5083;14238,36667;9,897445049;167249,0156;9,897445049;15,59885817;0,011212292;394;2;18,02333333
Hortikultura;Cabai Rawit;Riau;2026;5,863187456;1118,311111;4;0,366125458;6837,427011;6671,620605;6671,620605;141784,9013;15157,74556;9,520446226;159505,1875;9,520446226;12,49800649;0,010910914;404;3;5,863187456
Hortikultura;Durian;Riau;2026;12,92881077;1960,41;2;0,297046471;25308,41616;28001,68359;28001,68359;45572,988;6900,995556;6,832024669;56248,14844;6,832024669;23,42431538;0,003897121;657;4;12,92881077
Hortikultura;Jeruk Besar;Riau;2026;69,46601315;8,785261111;3;0,336452575;595,4630889;423,9888916;423,9888916;41216,12833;4608,868889;9,006677812;40813,125;9,006677812;-0,977780664;0,003101069;728;5;69,46601315
Hortikultura;Kentang;Riau;2026;0;0;1;0,436074795;0;46,97108459;46,97108459;38042,592;2632,88;13,88330684;35573,81641;13,88330684;-6,489504169;0,002737171;763;6;0
Hortikultura;Ketimun;Riau;2026;105,6977778;1224,124444;1;0,290538337;18806,97467;12384,96875;12384,96875;30976,02133;2641,004444;15,4432181;30283,66406;15,4432181;-2,235139443;0,002329282;821;7;105,6977778
Hortikultura;Kubis;Riau;2026;39,25888889;0,003333333;2;0,413477616;0,626547778;98,38729095;98,38729095;23178,999;1876,411111;10,101348;31601,9668;10,101348;36,33879011;0,002081059;849;8;39,25888889
Hortikultura;Mangga;Riau;2026;10,38287188;1299,716667;1;0,300329066;14890,21402;13830,73047;13830,73047;22765,91267;1717,055556;12,58910872;25691,30273;12,58910872;12,8498695;0,001856995;882;9;10,38287188
Hortikultura;Manggis;Riau;2026;6,038137424;1255,86;1;0,280737839;9094,8193;7987,55957;7987,55957;20493,13733;3344,844444;6,590316932;21945,69141;6,590316932;7,088002434;0,001734588;898;10;6,038137424
Hortikultura;Nanas;Riau;2026;125,7302081;2910,168484;3;0,303966619;323038,219;322628,6563;322628,6563;20670,34467;2252,174444;8,277136132;20038,45117;8,277136132;-3,05700512;0,001607951;915;11;125,7302081
Hortikultura;Nangka;Riau;2026;10,5001553;1220,466667;1;0,306945405;15028,85966;12206,11914;12206,11914;18881,03533;2661,866667;7,675018677;20119,24219;7,675018677;6,557939394;0,001577981;919;12;10,5001553
Hortikultura;Pepaya;Riau;2026;89,85772123;192,1197778;1;0,3791048;18553,80511;14895,16895;14895,16895;17779,08;2677,838889;7,64756872;19935,01563;7,64756872;12,12624964;0,001539837;926;13;89,85772123
Hortikultura;Rambutan;Riau;2026;8,277136132;2252,174444;1;0,326269996;22768,14483;20038,45117;20038,45117;16903,032;1767,555556;9,150937055;17386,98633;9,150937055;2,86312141;0,001375611;942;14;8,277136132
Hortikultura;Salak;Riau;2026;123,5204969;36,36783333;3;0,416541486;4896,254072;4483,218262;4483,218262;15517,16433;1841,204444;9,155457014;17386,98633;9,155457014;12,0500238;0,001337472;949;15;123,5204969
Hortikultura;Semangka;Riau;2026;102,5988889;2018,618889;1;0,288071912;21396,92304;27308,81445;27308,81445;14434,83867;1557,365556;9,61485981;18351,60742;9,61485981;27,134136;0,001328288;950;16;102,5988889
Hortikultura;Tomat;Riau;2026;44,73222222;55,46777778;2;0,397771496;269,2653222;1502,658325;1502,658325;9685,048;189,2844444;44,71324312;7904,928711;44,71324312;-18,38007709;0,001317854;955;17;44,73222222
Hortikultura;Wortel;Riau;2026;11,11111111;0,055555556;1;0,461177431;0,902403333;619,7144165;619,7144165;13039,55767;2611,347778;5,230473601;14603,72559;5,230473601;11,99555966;0,001213072;975;18;11,11111111
Hortikultura;Alpukat;Sulawesi Barat;2026;95,70333333;276,1466667;1;0,315684648;4316,033479;3357,138428;3357,138428;13034,00167;2529,675556;5,429167884;14603,72559;5,429167884;12,04329997;0,001206396;977;19;95,70333333
Hortikultura;Bawang Merah;Sulawesi Barat;2026;18,93444444;506,5666667;4;0,351342382;1132,115105;559,3101196;559,3101196;13078,40933;1385,858889;9,746747744;14703,25488;9,746747744;12,42387746;0,001150526;991;20;18,93444444
Hortikultura;Buncis;Sulawesi Barat;2026;10,30666667;13,42222222;3;0,313313921;27,16796222;853,1950073;853,1950073;7825,602;2284,67;3,890040195;9438,820313;3,890040195;20,61462252;0,000873135;1037;21;10,30666667
Hortikultura;Cabai Rawit;Sulawesi Barat;2026;0,757324288;4612,821111;4;0,366125458;3436,615525;6755,414063;6755,414063;10250,49867;969,0833333;10,40484644;8649,40918;10,40484644;-15,61962534;0,000843329;1041;22;0,757324288
Hortikultura;Durian;Sulawesi Barat;2026;18,15246681;1936,186667;2;0,297046471;34018,86575;33259,44922;33259,44922;7795,492;745,8833333;11,24205457;7943,774414;11,24205457;1,902155939;0,000745753;1057;23;18,15246681
Hortikultura;Jeruk Besar;Sulawesi Barat;2026;19,6308851;13,61626444;4;0,336452575;285,1890044;506,4917908;506,4917908;7368,793;829,9466667;9,383781205;7531,352539;9,383781205;2,206053815;0,000707936;1064;24;19,6308851
